Date,Text,Retweets,Likes
2014-04-07 08:51,We want to invest in your future. —President Obama #CollegeOpportunity,561,866
2014-04-07 08:57,We want education that engages you. —President Obama #CollegeOpportunity,631,964
2014-04-07 09:06,Every young person deserves a fair shot. —President Obama #CollegeOpportunity,1300,1536
2014-04-07 10:37,See who's joining the #immigration reform Dream Team: http://ofa.bo/hUi  #CostOfInaction,289,434
2014-04-07 11:45,The Maryland Legislature did the right thing for its workers today by increasing the state minimum wage to $10.10 an hour.—President Obama,1404,1457
2014-04-07 13:29,Proud of health care reform? Then add your name to the permanent record of people who helped make it happen: http://ofa.bo/dTS ,289,516
2014-04-07 15:27,The Senate just took action on a bipartisan bill to #RenewUI for more than 2 million Americans. It's up to the House to follow suit.,705,804
2014-04-08 07:37,Retweet if you believe women deserve the same pay as men for the same work. #FairFutureNow,9979,3576
2014-04-08 08:54,LIVE: The President kicks off Equal Pay Day by discussing ways to strengthen equal pay laws for women. http://ofa.bo/aUc  #FairFutureNow,338,426
2014-04-08 09:04,I didn't know I was paid unfairly and I had no way to find out. —Lilly Ledbetter on #EqualPay #FairFutureNow,320,519
2014-04-08 09:07,Equal Pay Day means that a woman has to work about this far into 2014 in order to earn what a man earned in 2013. —President Obama,1100,796
2014-04-08 09:09,We've got to build an economy that works for everybody not just those at the top. —President Obama,1092,1106
2014-04-08 09:12,We've got to fight for an opportunity agenda. —President Obama #WomenSucceed,377,514
2014-04-08 09:14,Retweet if you agree that when women succeed America succeeds. #FairFutureNow,3702,1793
2014-04-08 09:17,This is not just an issue of fairness it's a family issue and an economic issue. —President Obama #FairFutureNow,365,546
2014-04-08 09:19,I'm going to sign an executive order to create more pay transparency. —President Obama #FairFutureNow,488,716
2014-04-08 09:22,There are commentators out there saying that the pay gap doesn't even exist... It's not a myth it's math. —President Obama #FairFutureNow,753,869
2014-04-08 09:24,America deserves equal pay for equal work. —President Obama #FairFutureNow,788,1071
2014-04-08 09:27,This is personal for me. I've got two daughters and I expect them to be treated just like anybody's sons. —President Obama #FairFutureNow,1589,1970
2014-04-08 09:38,Tomorrow the Senate has the chance to start making this right by passing a bill called the Paycheck Fairness Act. —Obama on #EqualPay,711,885
2014-04-08 10:51,No daughter should be paid less than somebody else's son for the same work: http://ofa.bo/iVN  #FairFutureNowpic.twitter.com/SupdQcFScK,3392,2842
2014-04-08 11:56,Meet Shivani one of thousands of people making a difference by turning their passion into action with @OFA: http://ofa.bo/iVX ,233,401
2014-04-08 12:52,Yesterday the Senate voted to renew unemployment insurance but there's still more work to do. See how you can help: http://ofa.bo/fWM ,355,452
2014-04-08 14:42,What determines success should not be our gender but rather our talent. —President Obama http://ofa.bo/cUQ  #FairFutureNow,1589,1372
2014-04-08 15:09,Fair pay: f­­or all of America’s daughters.pic.twitter.com/UgF2qhWUjh,5187,6259
2014-04-08 16:05,Women make up nearly half of the workforce but on average make only 77 cents to the dollar of a man. #FairFutureNow,1830,1612
2014-04-08 16:25,Show your support for equal pay: http://ofa.bo/pWi  #FairFutureNow,661,806
2014-04-08 16:42,Women are the breadwinners in 40% of U.S. households but on average make 23% less than men: http://ofa.bo/dU6  #FairFutureNow,2118,1564
2014-04-09 07:35,Every day Americans carry forward the tradition of service embedded in our character as a people. —President Obama #NationalVolunteerWeek,535,681
2014-04-09 12:07,WATCH: The President is at Fort Hood paying tribute to the victims of the recent tragedy. http://ofa.bo/dUL ,231,425
2014-04-09 13:46,Add your name to be a part of the history of health reform: http://ofa.bo/sWx ,237,445
2014-04-09 14:38,Here's how immigration reform could become a reality:http://ofa.bo/iVy ,534,606
2014-04-09 15:26,Show the world you are Organizing for Action: http://ofa.bo/jUZ pic.twitter.com/izR8gDkzb4,437,745
2014-04-10 07:29,Sad fact: On average a full-time working woman earns just $0.77 for every $1 that a man earns. http://ofa.bo/pXJ  #MathNotMyth,1338,1020
2014-04-10 10:08,LIVE: President Obama is speaking at the Civil Rights Summit marking the 50th anniversary of the Civil Rights Act.http://ofa.bo/bWh ,438,510
2014-04-10 11:18,Send a message to members of Congress who don't believe in the pay gap—it's #MathNotMyth. Help fight for equality: http://ofa.bo/rWN ,438,504
2014-04-10 12:06,Throwback to some of the doomsday predictions about health care reform that didn't come true. http://ofa.bo/qWL  #TBT,509,725
2014-04-10 13:47,On average women in America make just 77 cents for every dollar a man makes. It's #MathNotMyth. http://ofa.bo/cUw ,1246,1001
2014-04-10 15:51,"The real victims of climate change: people. Watch the trailer for ""Years of Living Dangerously"": http://ofa.bo/iWI  #ActOnClimate",938,899
2014-04-10 18:10,Do the math: 77 does not equal 100. http://ofa.bo/jUt  #MathNotMyth,633,899
2014-04-11 09:21,Meet the next generation of organizers: http://ofa.bo/iWa ,178,392
2014-04-11 10:06,ICYMI: The Minnesota Legislature took action and increased the state minimum wage. http://ofa.bo/jVA  #RaiseTheWage,449,701
2014-04-11 10:39,I urge Congress to follow Minnesota’s lead raise the federal minimum wage and lift wages for 28 million Americans. —President Obama,701,910
2014-04-11 11:41,Don't miss President Obama's speech at the @NationalAction Network Convention at 4:10 p.m. ET: http://ofa.bo/bXB ,233,372
2014-04-11 12:39,See how @OFA supporters demanded a #FairFutureNow on Equal Pay Day: http://ofa.bo/dVO ,138,303
2014-04-11 13:02,LIVE: President Obama is speaking at the @NationalAction Network Convention. Tune in:http://ofa.bo/cVY ,178,303
2014-04-11 13:10,We know we have to do more to restore America's promise of opportunity for all people.—President Obama,436,582
2014-04-11 13:13,Opportunity means making the minimum wage a wage you can live on.—President Obama #RaiseTheWage,929,1039
2014-04-11 13:15,We have states who just out of political spite are leaving millions of people uninsured.—President Obama,773,779
2014-04-11 13:20,Justice requires the right to vote.—President Obama,967,1000
2014-04-11 13:26,We're not going to let voter suppression go unchallenged. —President Obama,657,800
2014-04-11 13:31,The right to vote is something cherished by every American. —President Obama,697,1008
2014-04-11 14:56,The House budget's top-down approach would cut taxes for millionaires and raise them for middle class families:http://ofa.bo/jVO ,488,547
2014-04-12 10:15,Watch President Obama discuss his fight for equal opportunity for women in the weekly address. http://ofa.bo/fXf  #StandWithWomen,425,607
2014-04-12 11:11,Ensuring that women are paid fairly is a commonsense step to grow our economy. —President Obama http://ofa.bo/tWU  #StandWithWomen,1004,1096
2014-04-12 12:14,"Why is it important to #ActOnClimate? To protect people. Watch the trailer to ""Years of Living Dangerously"": http://ofa.bo/gVj ",704,688
2014-04-12 13:00,Retweet if you think it's time the House voted on immigration reform. #CostOfInaction,3203,1353
2014-04-13 08:53,"Watch the first episode of ""Years of Living Dangerously"" for free online: http://ofa.bo/iX7  #ActOnClimate",537,617
2014-04-13 10:03,These are the faces of minimum wage. http://ofa.bo/rX9  #RaiseTheWage,408,544
2014-04-13 11:04,The doctor is in.pic.twitter.com/zPdOx6wWbd,5404,10373
2014-04-14 08:21,Health care reform changed the course of history in our country—and you played a part. http://ofa.bo/gW1 ,349,585
2014-04-14 09:39,"Watch for free: The first episode of ""Years of Living Dangerously"" is available online. http://ofa.bo/pYX  #ActOnClimate",367,457
2014-04-14 11:49,Add your voice if you believe women deserve equal pay for equal work. http://ofa.bo/sY0 pic.twitter.com/eYKDDsI58e,2925,3042
2014-04-14 14:18,If you want to see the House take action to fix our broken immigration system here's how it could happen: http://ofa.bo/gWC ,489,611
2014-04-14 17:56,Happy Passover.pic.twitter.com/sR73wiN5ZI,4776,7392
2014-04-15 08:14,Today we recognize the incredible courage and leadership of so many Bostonians in the wake of unspeakable tragedy. —President Obama,1300,1461
2014-04-15 09:43,You made change happen. Be proud. http://ofa.bo/sYG pic.twitter.com/FsVaWUxI1d,535,904
2014-04-15 11:00,Watch: Health care reform changed the course of history in America. http://ofa.bo/gWL ,331,467
2014-04-15 13:15,Millions of Americans now have health insurance—and peace of mind—but it couldn't have happened without you.http://ofa.bo/iXm ,491,803
2014-04-15 14:11,No. 42. He hit it out of the park. #JackieRobinsonDaypic.twitter.com/LcRhzWq7DA,4241,4719
2014-04-16 07:49,Millions of Americans can now rely on quality affordable health care coverage:http://ofa.bo/pZD ,330,541
2014-04-16 09:34,President Obama will deliver remarks on jobs-driven skills training in Oakdale PA. Tune in at 3:45 p.m. ET: http://ofa.bo/qYB ,212,350
2014-04-16 10:41,"Climate change is about more than data. It's about people. Watch the trailer for ""Years of Living Dangerously"": http://ofa.bo/fYZ ",629,613
2014-04-16 11:55,Taking a stand against gun violence matters to Gilbert and his family. See why:http://ofa.bo/tXV ,230,425
2014-04-16 13:10,Watch: President Obama is speaking on the importance of jobs-driven skills training in a 21st century economy.http://ofa.bo/dWR ,173,331
2014-04-16 13:17,In today's economy it's never been more important to make sure that our folks are trained for the jobs that are there. —President Obama,314,530
2014-04-16 13:19,Too many Americans if they are lucky enough to have a job are working harder and harder just to get by. —President Obama,590,838
2014-04-16 13:20,Everybody has a chance—that's the idea of America. —President Obama,1095,1126
2014-04-16 13:21,For too many middle class Americans it feels as though the same trends that have been going on for decades are continuing—President Obama,323,546
2014-04-16 13:24,We've got to make sure [every] job pays a decent wage. —President Obama #RaiseTheWage,642,866
2014-04-16 13:26,Retweet if you agree we need to train Americans with the skills employers need. #ActOnJobs,1522,847
2014-04-16 13:29,We're using existing money to create opportunities for hardworking Americans like you. —President Obama #ActOnJobs,287,584
2014-04-16 13:34,Everybody who works hard and takes responsibility deserves the chance to get ahead. —President Obama,1989,1798
2014-04-16 15:15,Two victories for clean energy in California: http://ofa.bo/fYb  #ActOnClimate,408,634
2014-04-17 08:03,LIVE: President Obama welcomes @wwpinc's Soldier Ride to the White House. http://ofa.bo/gWu ,150,355
2014-04-17 10:04,You inspire us you inspire the country... you inspire me. —President Obama to the @wwpinc Solider Ride participants,322,621
2014-04-17 11:17,Up top. #NationalHighFiveDaypic.twitter.com/BXmdPvCU4l,2791,4324
2014-04-17 12:46,The number of Americans who have signed up for health insurance in the marketplaces has risen to 8 million. —President Obama,484,711
2014-04-17 12:47,Millions of Americans who were uninsured now have coverage. —President Obama,503,809
2014-04-17 13:04,This thing is working. —President Obama #Obamacare #8Million,674,1072
2014-04-17 13:46,The Affordable Care Act is working—for millions of Americans.pic.twitter.com/LBNwxvUxkc,848,1062
2014-04-17 15:15,History. http://ofa.bo/cXA  #8Million,356,591
2014-04-18 07:28,See why @OFA volunteers were named White House Champions of Change earlier this month: http://ofa.bo/dX1 pic.twitter.com/9rr30CtsAP,308,627
2014-04-18 08:30,Mark became a victim of gun violence on December 14th 1998. His mother tells his story: http://ofa.bo/tY0 ,236,450
2014-04-18 09:27,A background check could have saved Cheyenne’s father. Instead he lost his life to gun violence. Read his story: http://ofa.bo/tY1 ,388,555
2014-04-18 11:47,Our country is losing out on the economic gains of immigration reform because the House is stalling. http://ofa.bo/bZ5  #CostOfInaction,587,676
2014-04-18 13:47,Health care reform took generations of organizing. Say you were a part of this: http://ofa.bo/jXD  (h/t @OFA) #8Million,272,539
2014-04-18 14:46,This weekend Michelle and I join our fellow Christians in marking Good Friday and celebrating Easter. —President Obama,1027,1963
2014-04-18 15:15,Hello spring.pic.twitter.com/tkkCq0i3Hd,6141,10552
2014-04-19 11:05,From my family to yours Happy Easter. —President Obama in the weekly addresshttp://ofa.bo/rYw ,1029,1937
2014-04-19 12:08,Last week 44 senators voted against a bill that would help close the pay gap between women and men. http://ofa.bo/fZK ,1197,899
2014-04-20 13:13,Happy Easter.pic.twitter.com/Jc9YXXFsv8,3529,8198
2014-04-20 14:35,Big progress is happening at every level to raise the minimum wage—except in Congress. http://ofa.bo/iYx ,686,975
2014-04-21 07:51,The time has arrived for action. —President Harry Truman on the need for health reform. Add your name to history: http://ofa.bo/hYW ,268,537
2014-04-21 09:09,We need you to lead! @OFA volunteers are telling representatives in the House to act on immigration reform. http://ofa.bo/iZ6 ,431,575
2014-04-21 13:22,Congratulations to all the Boston Marathon runners. #BostonStrong,3354,5189
2014-04-21 15:21,President Truman knew that our citizens deserve the opportunity to achieve and enjoy good health:http://ofa.bo/dXn ,470,801
2014-04-22 11:53,Caring for our planet requires commitment from all of us. —President Obama #HappyEarthDay,1350,1407
2014-04-22 13:49,States are picking up the pace of increasing the minimum wage while Congress sits on the sidelines.http://ofa.bo/hZ7 ,401,662
2014-04-22 14:59,Gale is tired of working two jobs and not being able to make ends meet: http://ofa.bo/cYP  #RaiseTheWage,328,606
2014-04-22 16:13,LIVE: President Obama is speaking at a firehouse in Oso Washington regarding the mudslide. Watch here:http://ofa.bo/jYN ,315,570
2014-04-23 07:34,Repealing the Affordable Care Act would affect millions of Americans. #WhatRepealMeanspic.twitter.com/M3xFtT5DCS,779,964
2014-04-23 08:41,This is what #WhatRepealMeans—and why we can't go back.pic.twitter.com/23UATXV5CI,872,870
2014-04-23 09:45,No one should have to worry about hitting a lifetime coverage limit if they get sick. #WhatRepealMeanspic.twitter.com/YemdKQwvv2,650,729
2014-04-23 10:41,Millions could lose their health care as they know it if the Affordable Care Act is repealed. Spread the word: http://ofa.bo/gYn ,528,533
2014-04-23 10:55,This is what repealing the Affordable Care Act could mean for this cancer patient. #WhatRepealMeanspic.twitter.com/P1rU4HxxKx,493,637
2014-04-23 11:47,The Affordable Care Act makes staying healthy easier. Repeal would make it harder. #WhatRepealMeanspic.twitter.com/HuOhskHAmX,482,611
2014-04-23 13:17,These people have the security of health insurance—but some members of Congress still want to take it away.pic.twitter.com/RSWo79czAa,542,610
2014-04-23 14:01,Rosetta has quality affordable health care. Repealing the Affordable Care Act could take it away. #WhatRepealMeanspic.twitter.com/DiwdeN7oQa,429,654
2014-04-23 15:05,Before the Affordable Care Act Isaac hit his lifetime coverage limit in a year. #WhatRepealMeanspic.twitter.com/R1cSaZSECk,910,1036
2014-04-24 07:37,An average of 72000 Americans are losing unemployment insurance every week: http://ofa.bo/cYy ,389,488
2014-04-24 09:18,Want to help make immigration reform a reality? http://ofa.bo/qaI  #ActOnReform,397,597
2014-04-24 10:35,It's long past time to restore economic opportunity to all Americans. Add your name: http://ofa.bo/hZa ,280,520
2014-04-24 11:45,A helping hand.pic.twitter.com/1TLPqBh7qY,2994,6398
2014-04-24 13:15,Be a part of this. http://ofa.bo/aZ1  #LoveIsLovepic.twitter.com/tJEz7uyg0l,5718,5797
2014-04-24 14:37,Truly you made history. —President Obama http://ofa.bo/dYf ,456,805
2014-04-25 07:44,Commit to #ActOnClimate today:http://ofa.bo/eYk ,305,527
2014-04-25 09:07,Organizing for Action is for you. Be a part of @OFA: http://ofa.bo/sb8 pic.twitter.com/8nOT1pK1Cx,293,553
2014-04-25 11:54,There's one fewer climate change denier in Congress: http://ofa.bo/bb1  #ActOnClimate,331,603
2014-04-25 13:41,In tough times we don't abandon American families. Tell Congress to make it right: http://ofa.bo/eYo  #RenewUIpic.twitter.com/SylMgkElCa,1089,1259
2014-04-25 15:21,The Affordable Care Act has put quality health care within reach for millions.pic.twitter.com/nNeh6xf6Ls,1138,1642
2014-04-26 09:17,Watch the weekly address: President Obama is calling on Congress to raise the minimum wage. http://ofa.bo/fbQ ,462,716
2014-04-26 13:53,It’s time for $10.10. It’s time to give America a raise. —President Obama http://ofa.bo/aZj  #RaiseTheWage,1224,1557
2014-04-27 07:58,Last chance: Put your name on @OFA's permanent record of people who helped make health care reform a success. http://ofa.bo/jZX ,250,504
2014-04-27 10:45,Immigration reform—for our families for our nation. Take a stand: http://ofa.bo/jZb pic.twitter.com/5WpznR4ABm,1341,1648
2014-04-27 14:34,You're running out of time: Tomorrow is the deadline to put your name on @OFA's permanent health care reform record: http://ofa.bo/bbk ,341,624
2014-04-28 07:30,Together we must give enduring meaning to the words 'Never Again.' —President Obama on Yom HaShoah,1013,1231
2014-04-28 09:37,Watch: More than 7 in 10 Americans support raising the national minimum wage. http://ofa.bo/caD  #RaiseTheWage,421,621
2014-04-28 10:38,Michelle and I join Catholics around the world in celebrating the canonization of Pope John XXIII and Pope John Paul II. —President Obama,980,1687
2014-04-28 13:06,These people agree: It's long past time for Congress to raise the federal minimum wage. http://ofa.bo/fbt  #RaiseTheWage,456,762
2014-04-28 14:31,DYK: Someone working full-time at the current federal minimum wage makes only $14500 a year. Time to #RaiseTheWage.pic.twitter.com/P8l74DAaop,1877,1939
2014-04-29 08:37,It's time to stand up for American workers and #RaiseTheWage. Join the fight today: http://ofa.bo/rbZ ,538,814
2014-04-29 09:36,If you think America deserves a raise let your senators know: http://ofa.bo/eZv  #RaiseTheWage,533,709
2014-04-29 11:19,Just as shocked about the annual income of a minimum wage earner as these people? Join the fight to #RaiseTheWage: http://ofa.bo/cae ,439,665
2014-04-29 12:33,Volunteers across the country won't let their representatives forget what repealing health care reform could mean: http://ofa.bo/caV ,278,533
2014-04-29 13:45,Living on minimum wage is a hopeless cycle. Meet Gina: http://ofa.bo/aar  #RaiseTheWage,631,875
2014-04-29 14:26,Say you'll be a part of the fight to #RaiseTheWage: http://ofa.bo/bcV ,576,882
2014-04-30 07:43,This is what #1010Means.pic.twitter.com/Bp2QVX7oEk,1321,1638
2014-04-30 10:05,You can make a difference. Join the fight for marriage equality today: http://ofa.bo/fcY pic.twitter.com/DUIkSsiM0v,2511,2933
2014-04-30 11:34,President Obama discusses the failed Senate vote on raising the minimum wage at 3:10 p.m. ET: http://ofa.bo/ab2 ,282,416
2014-04-30 12:03,WATCH: President Obama responds to the failed vote in the Senate on raising the minimum wage. http://ofa.bo/ibV  #RaiseTheWage,266,429
2014-04-30 12:05,By preventing even a vote on this bill they prevented a raise for 28 million hard-working Americans. —President Obama #RaiseTheWage,590,691
2014-04-30 12:09,About three in four Americans support raising the minimum wage. —President Obama #RaiseTheWage,499,799
2014-04-30 12:11,America deserves a raise. —President Obama #RaiseTheWage,794,1065
2014-04-30 12:15,It's a very simple issue. Either you're in favor of raising wages for hard-working Americans or you're not. —President Obama #RaiseTheWage,738,903
2014-04-30 12:17,My message to the American people is this: Don't get discouraged by a vote like the one we saw this morning. Get fired up.—President Obama,656,937
2014-04-30 12:21,If your member of Congress does not support raising the minimum wage you need to let them know they're out of step. —President Obama,701,871
2014-04-30 12:24,With enough determination and persistence the American people will ultimately win out. —President Obama #RaiseTheWage,463,726
2014-04-30 12:40,Raising the minimum wage will be good for American families. Sign the petition today. http://ofa.bo/bct  #RaiseTheWage,703,815
2014-04-30 13:43,Sign the petition: Be a part of the fight to raise the federal minimum wage. http://ofa.bo/scm  #RaiseTheWagepic.twitter.com/E4jWgMzbOT,1303,1087
2014-04-30 14:53,These senators turned their backs on working families today: http://ofa.bo/cbC  #RaiseTheWage,831,833
2014-05-01 07:40,Sign the petition for a higher minimum wage: http://ofa.bo/pdn  #RaiseTheWagepic.twitter.com/Lwlc1Gf6H2,1156,1335
2014-05-01 09:14,A full-time worker earning minimum wage makes just $14500 a year. Sign the petition to raise the wage: http://ofa.bo/eaZ  #RaiseTheWage,1016,982
2014-05-01 10:35,Together we can reach the day where every child has a safe loving and permanent home. —President Obama #NFCM,955,1296
2014-05-01 12:37,Hard work deserves more than $7.25 per hour. Join the fight to #RaiseTheWage now: http://ofa.bo/fd8 ,1346,1658
2014-05-01 13:53,Take a stand for equal pay for women: http://ofa.bo/scj pic.twitter.com/1kZLrE4UJJ,3054,3511
2014-05-02 07:31,Support President Obama's plan to double the production of clean energy in the U.S. by 2020: http://ofa.bo/hcG ,536,797
2014-05-02 09:57,Good news: Employment rose by 288000 in April driven by a 273000 increase in private employment. http://ofa.bo/peU  #ActOnJobs,502,742
2014-05-02 12:34,A win for public health: The Supreme Court has upheld @EPA's Cross-State Air Pollution Rule. http://ofa.bo/tcX  #CleanAir4Kids,440,664
2014-05-02 13:27,Thanks to @SenatorReid and the 54 senators who fought to raise the minimum wage. Join them: http://ofa.bo/jbT  #RaiseTheWage,564,894
2014-05-02 14:40,This is good progress—but there's more to do. #ActOnJobspic.twitter.com/olauQFxd67,1502,1832
2014-05-03 08:49,In his weekly address President Obama discusses expanding opportunity for hard-working Americans:http://ofa.bo/ccH ,355,603
2014-05-03 10:14,We need to keep going—to create more good jobs and give middle-class families a sense of security. —President Obamahttp://ofa.bo/rdZ ,718,1028
2014-05-03 12:47,Get ready: It's time for the White House Correspondents' Dinner. Tune in at 6:00 p.m. ET. http://ofa.bo/ccI pic.twitter.com/GYDiwvlub5,860,1575
2014-05-04 08:17,Right now in America full-time workers are living below the poverty line. Sign the petition to change that: http://ofa.bo/tcu ,843,976
2014-05-04 10:01,ICYMI: President Obama delivered the laughs at the White House Correspondents' Dinner. Watch here:http://ofa.bo/jbs ,482,786
2014-05-04 14:09,Listen to what ordinary Americans have to say about the minimum wage: http://ofa.bo/ace  #RaiseTheWage,440,612
2014-05-05 07:36,While climate change deniers in Congress are stalling you can act: http://ofa.bo/hcx pic.twitter.com/3tjiLFr6XH,1285,1257
2014-05-05 09:09,Read about new initiatives to end sexual assault on college campuses: http://ofa.bo/td4  #1is2Many,485,656
2014-05-05 11:36,Sign this petition and make your voice heard: It's time to #RaiseTheWage. http://ofa.bo/seT ,483,647
2014-05-05 13:42,The percentage of uninsured Americans is decreasing. Health care reform is working: http://ofa.bo/tdC ,504,809
2014-05-06 08:51,The #NCA2014 is clear: We have to act now to reduce carbon pollution and prepare for the effects of climate change.http://ofa.bo/feW ,679,643
2014-05-06 10:58,"President Obama to teachers: ""Thank you for what you’re giving our children and what you’re giving our nation."" #HappyTeacherAppreciationDay",1795,1697
2014-05-06 14:27,Sign this petition if you stand for raising the minimum wage: http://ofa.bo/fed  #RaiseTheWage,766,909
2014-05-07 07:00,Watch: @WValderrama dreamed big when he moved to the U.S. Now he's fighting for immigration reform so others can too:http://ofa.bo/qeI ,5178,7377
2014-05-07 08:13,Climate change isn't just about numbers and charts—it's about people. Tell your climate change story: http://ofa.bo/gd5 ,473,657
2014-05-07 09:21,Hard-working Americans earning the minimum wage deserve a raise plain and simple. Sign this petition: http://ofa.bo/ecn ,715,947
2014-05-07 14:28,Want your voice to be heard? That's what @OFA is all about: http://ofa.bo/dcq pic.twitter.com/bqvZhjciJy,388,640
2014-05-08 07:33,It’s simple: Americans earning the minimum wage deserve a raise. Sign the petition: http://ofa.bo/cdc  #RaiseTheWage,619,924
2014-05-08 10:08,America deserves a raise. Sign the petition for a higher minimum wage: http://ofa.bo/reg  #RaiseTheWage,604,779
2014-05-08 11:28,When all Americans are treated as equal no matter who they are or whom they love we are all more free. —President Obama #LoveIsLove,2284,2465
2014-05-08 12:49,Climate change is real—and its effects are already being felt. It's time to #ActOnClimate.,1429,1419
2014-05-08 14:23,Don't forget: Preventive care is now covered thanks to the Affordable Care Act.pic.twitter.com/TBvsNIknqI,876,1301
2014-05-08 14:55,FACT: More than 28 million Americans would benefit from raising the minimum wage.http://ofa.bo/qeq ,661,925
2014-05-09 07:34,The #CostOfInaction on immigration reform is too big to ignore. Add your name to show your support:http://ofa.bo/gdq ,372,508
2014-05-09 09:48,LIVE: President Obama is talking about energy efficiency in Mountain View CA. Tune in: http://ofa.bo/ffM  #ActOnClimate,218,441
2014-05-09 09:55,President Obama: Changing the way we use energy is just one of the ways Americans have been working to move this country forward.,19,634
2014-05-09 09:58,Today America is closer to energy independence than we have been in decades. —President Obama #ActOnClimate,405,625
2014-05-09 10:02,No matter where you live or where you do business solar is getting cheaper. —President Obama #ActOnClimate,712,882
2014-05-09 10:07,It's the right thing to do for the planet but it's also the right thing to do for the bottom line. —President Obama #ActOnClimate,511,811
2014-05-09 10:09,Climate change is real and we have to act now. —President Obama #ActOnClimate,1119,1139
2014-05-09 10:12,We will leave our children with a better future and a better America. —President Obama #ActOnClimate,743,1147
2014-05-09 12:44,Warm up.pic.twitter.com/C5obgIOr58,5621,9083
2014-05-09 13:38,FACT: Since President Obama took office America has increased its electricity generation from solar—more than 10-fold.,1011,1383
2014-05-09 14:37,DYK: Last year about a quarter of new power generation capacity was from solar second only to natural gas. #ActOnClimate,532,783
2014-05-10 08:14,This is important: It's time to give 28 million workers a raise. http://ofa.bo/ael  #RaiseTheWage,893,1254
2014-05-10 10:23,FACT: Since President Obama took office America has tripled electricity production from wind power. #ActOnClimate,1434,2109
2014-05-11 08:00,Have a Happy Mother’s Day. Now go give your favorite moms some hugs.pic.twitter.com/SNu9OiAaop,2346,4441
2014-05-12 07:31,DYK: Raising the minimum wage would benefit one-fifth of all working moms. http://ofa.bo/geb  #RaiseTheWage,564,755
2014-05-12 08:59,Millions of Americans remain cut off from their economic lifeline because of the House's inaction. It's time to #RenewUI.,696,817
2014-05-12 10:10,Retweet to show your support for #WorkingFamilies.pic.twitter.com/oojVvj8xXp,2186,1203
2014-05-12 11:42,Quality affordable child care options are limited for mothers and #WorkingFamilies. This must change: http://ofa.bo/hem ,481,716
2014-05-12 13:26,Making $7.25 an hour just isn't enough. Sign the petition for a higher minimum wage: http://ofa.bo/bgY  #RaiseTheWage,1811,1669
2014-05-13 07:31,"President Obama on #SmallBusinessWeek: ""We renew our commitment to helping these vital enterprises thrive.""pic.twitter.com/c7myGMWPV8",732,1349
2014-05-13 09:24,Lawmakers in 24 states are blocking Medicaid expansion that would give millions coverage. It's time to put #PeopleOverPolitics.,843,1004
2014-05-13 11:52,LIVE: President Obama is awarding the Medal of Honor to Kyle J. White U.S. Army.http://ofa.bo/eec ,309,610
2014-05-13 14:03,Tell your lawmakers: It's time to give America a raise. http://ofa.bo/tfg  #RaiseTheWage,554,740
2014-05-13 14:46,FACT: Expanding Medicaid in every state would give health care coverage to 5.7 million more Americans.pic.twitter.com/4maZBpQ2KL,687,791
2014-05-14 09:32,The fight isn't over—sign this petition if you think hard-working Americans deserve a raise: http://ofa.bo/ig9  #RaiseTheWage,431,672
2014-05-14 10:37,Here's #WhatRepealMeans: Millions would lose access to affordable health care. We can't go back.pic.twitter.com/w7vC2Db5ra,619,726
2014-05-14 11:45,Add your voice: Sign this petition if you believe it's time to #RaiseTheWage. http://ofa.bo/qgR ,376,588
2014-05-14 12:38,WATCH: President Obama is in Tarrytown NY discussing the need to improve infrastructure and #RebuildAmerica. http://ofa.bo/eew ,269,478
2014-05-14 12:51,Over the past five years American workers have repaired or replaced more than 20000 bridges. —President Obama #RebuildAmerica,340,589
2014-05-14 12:55,"President Obama on Congress: ""If they don't act by the end of the summer federal funding for transportation projects will run out.""",324,534
2014-05-14 13:00,Here's the sad part: Rebuilding America—that shouldn't be a partisan issue. —President Obama #RebuildAmerica,503,767
2014-05-14 13:05,America doesn't stand still. There is work to be done. —President Obama #RebuildAmerica,560,935
2014-05-14 14:54,Retweet if you think health care repealers need to stop trying to take health care benefits away from millions. #WhatRepealMeans,2449,1194
2014-05-15 07:11,WATCH: President Obama is speaking at the dedication ceremony of the National September 11 Memorial and Museum.http://ofa.bo/shk ,319,462
2014-05-15 07:20,Here at this memorial this museum we come together. We stand in the footprints of two mighty towers. —President Obama,510,783
2014-05-15 07:23,We tell their story so that generations yet unborn will never forget. —President Obama at the National September 11 Memorial and Museum,794,986
2014-05-15 07:27,Nothing can ever break us. Nothing can change who we are as Americans. —President Obama,929,1244
2014-05-15 07:32,Those we lost live on in us. —President Obama at the 9/11 Memorial,842,1313
2014-05-15 09:37,This isn't controversial: It's time to put #PeopleOverPolitics and expand Medicaid for Americans in all 50 states.pic.twitter.com/CTVrz3H9w1,983,1058
2014-05-15 10:48,Happy birthday Secretary @Madeleine Albright.,520,1242
2014-05-15 12:49,I'll fight to make sure this generosity of spirit continues in future generations. Meet Nora and her family: http://ofa.bo/fh2 ,289,537
2014-05-15 14:07,It’s wrong that 24 states are blocking Medicaid expansion. @OFA volunteers are organizing: http://ofa.bo/rgo  #PeopleOverPolitics,552,719
2014-05-15 15:15,The President is taking steps to save energy and money. Click to see more. #ActOnClimatepic.twitter.com/HoFkgfJQra,493,830
2014-05-15 17:11,Happy International Day of Families.pic.twitter.com/QcgTbGuXkG,3835,7812
